name,year,month,infection,forest cover,population,area,oro_temp,juntamoji_temp,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,krituliu_kiekis
Ignalinos r. sav.,2006,9,0,35.5,20893.0,1441.0,13.653333333333334,,,,,,81.3
Molėtų r. sav.,2006,9,2,28.5,23128.0,1367.0,13.8,,,,,,83.3
Utenos r. sav.,2006,9,13,31.8,47296.0,1230.0,13.8,,,,,,83.3
Zarasų r. sav.,2006,9,2,37.2,20816.0,1331.0,13.653333333333334,,,,,,81.3
Vilniaus apskritis,2006,9,89,42.0,831237.0,9730.0,14.296666666666665,,,,,,82.5
Vilniaus m. sav.,2006,9,82,35.6,542525.0,400.0,14.296666666666665,,,,,,82.5
Šalčininkų r. sav.,2006,9,0,46.3,37016.0,1493.0,14.296666666666665,,,,,,82.5
Širvintų r. sav.,2006,9,1,30.6,19239.0,905.0,14.573333333333332,,,,,,77.5
Švenčionių r. sav.,2006,9,0,55.9,30690.0,1691.0,13.653333333333334,,,,,,81.3
Ukmergės r. sav.,2006,9,6,31.4,45142.0,1395.0,14.573333333333332,,,,,,77.5
Vilniaus r. sav.,2006,9,3,39.6,93324.0,2129.0,14.296666666666665,,,,,,82.5
Trakų r. sav.,2006,9,8,47.7,36328.0,1207.0,14.296666666666665,,,,,,82.5
Alytaus apskritis,2006,10,20,49.1,175813.0,5418.0,9.254838709677419,,,,,,58.0
Alytaus m. sav.,2006,10,14,31.8,67443.0,39.0,9.254838709677419,,,,,,58.0
Druskininkų sav.,2006,10,0,69.2,23865.0,453.0,9.5,,,,,,52.800000000000004
Alytaus r. sav.,2006,10,2,24.7,30786.0,1403.0,9.254838709677419,,,,,,58.0
Lazdijų r. sav.,2006,10,3,34.9,24977.0,1306.0,9.5,,,,,,52.800000000000004
Varėnos r. sav.,2006,10,1,69.1,28742.0,2216.0,9.254838709677419,,,,,,58.0
Kauno apskritis,2006,10,127,29.6,658100.0,8087.0,9.680645161290323,,,,,,47.7
Kauno m. sav.,2006,10,92,16.9,348506.0,157.0,9.680645161290323,,,,,,47.7
Jonavos r. sav.,2006,10,8,41.9,50373.0,944.0,9.787096774193548,,,,,,41.2
Kaišiadorių r. sav.,2006,10,0,31.5,36217.0,1087.0,9.680645161290323,,,,,,47.7
Kauno r. sav.,2006,10,17,32.7,83091.0,1496.0,9.680645161290323,,,,,,47.7
Kėdainių r. sav.,2006,10,4,25.6,60352.0,1677.0,9.66451612903226,,,,,,48.9
Prienų r. sav.,2006,10,2,27.6,33060.0,1033.0,9.680645161290323,,,,,,47.7
Raseinių r. sav.,2006,10,4,23.3,41530.0,1573.0,9.061290322580644,,,,,,70.9
Klaipėdos apskritis,2006,10,26,26.5,364486.0,5222.0,11.741935483870968,,,,,,97.5
Klaipėdos m. sav.,2006,10,18,20.6,178380.0,98.0,11.741935483870968,,,,,,97.5
Palangos m. sav.,2006,10,2,39.9,16704.0,79.0,11.741935483870968,,,,,,97.5
Klaipėdos r. sav.,2006,10,0,26.0,48488.0,1323.0,11.741935483870968,,,,,,97.5
Kretingos r. sav.,2006,10,2,34.6,44423.0,989.0,11.741935483870968,,,,,,97.5
Skuodo r. sav.,2006,10,0,19.8,23427.0,911.0,9.687096774193549,,,,,,73.4
Šilutės r. sav.,2006,10,4,22.3,50834.0,1682.0,10.577419354838709,,,,,,97.5
Marijampolės apskritis,2006,10,15,21.7,177439.0,4465.0,10.174193548387096,,,,,,33.699999999999996
Marijampolės r. sav.,2006,10,9,,,,10.174193548387096,,,,,,33.699999999999996
Šakių r. sav.,2006,10,3,22.9,36073.0,1454.0,10.174193548387096,,,,,,33.699999999999996
Vilkaviškio r. sav.,2006,10,3,10.6,47112.0,1262.0,10.174193548387096,,,,,,33.699999999999996
Panevėžio apskritis,2006,10,89,27.4,278262.0,7878.0,9.319354838709677,,,,,,57.1
Panevėžio m. sav.,2006,10,53,0.6,109901.0,50.0,9.480645161290322,,,,,,46.5
Biržų r. sav.,2006,10,4,26.3,32515.0,1476.0,9.319354838709677,,,,,,57.1
Kupiškio r. sav.,2006,10,6,28.1,22920.0,1080.0,9.480645161290322,,,,,,46.5
Panevėžio r. sav.,2006,10,13,34.1,41930.0,2177.0,9.480645161290322,,,,,,46.5
Pasvalio r. sav.,2006,10,6,16.6,31898.0,1289.0,9.319354838709677,,,,,,57.1
Rokiškio r. sav.,2006,10,7,28.0,39098.0,1806.0,9.148387096774194,,,,,,56.3
Šiaulių apskritis,2006,10,85,27.3,341761.0,8537.0,9.53225806451613,,,,,,57.3
Šiaulių m. sav.,2006,10,41,8.6,122236.0,82.0,9.53225806451613,,,,,,57.3
Akmenės r. sav.,2006,10,1,32.5,27328.0,844.0,9.687096774193549,,,,,,73.4
Joniškio r. sav.,2006,10,3,20.2,29746.0,1152.0,9.53225806451613,,,,,,57.3
Kelmės r. sav.,2006,10,8,30.2,37383.0,1705.0,9.061290322580644,,,,,,70.9
Radviliškio r. sav.,2006,10,5,25.3,48474.0,1634.0,9.53225806451613,,,,,,57.3
Šiaulių r. sav.,2006,10,19,34.7,49342.0,1806.0,9.53225806451613,,,,,,57.3
Tauragės apskritis,2006,10,7,33.0,124020.0,4408.0,9.058064516129033,,,,,,66.6
Jurbarko r. sav.,2006,10,2,38.2,34429.0,1506.0,9.061290322580644,,,,,,70.9
Šilalės r. sav.,2006,10,0,28.4,29586.0,1188.0,9.058064516129033,,,,,,66.6
Tauragės r. sav.,2006,10,5,38.4,48911.0,1179.0,9.058064516129033,,,,,,66.6
Telšių apskritis,2006,10,29,36.1,167888.0,4349.0,9.687096774193549,,,,,,73.4
Mažeikių r. sav.,2006,10,6,29.4,63564.0,1220.0,9.687096774193549,,,,,,73.4
Plungės r. sav.,2006,10,8,35.9,41588.0,1105.0,9.687096774193549,,,,,,73.4
Telšių r. sav.,2006,10,15,34.7,52882.0,1439.0,9.687096774193549,,,,,,73.4
Utenos apskritis,2006,10,16,32.8,170829.0,7191.0,9.148387096774194,,,,,,56.3
Visagino sav.,2006,10,0,56.0,26421.0,58.0,8.883870967741935,,,,,,79.9
Anykščių r. sav.,2006,10,2,30.6,32275.0,1764.0,9.148387096774194,,,,,,56.3
Ignalinos r. sav.,2006,10,0,35.5,20893.0,1441.0,8.883870967741935,,,,,,79.9
Molėtų r. sav.,2006,10,1,28.5,23128.0,1367.0,9.148387096774194,,,,,,56.3
Utenos r. sav.,2006,10,9,31.8,47296.0,1230.0,9.148387096774194,,,,,,56.3
Zarasų r. sav.,2006,10,4,37.2,20816.0,1331.0,8.883870967741935,,,,,,79.9
Vilniaus apskritis,2006,10,94,42.0,831237.0,9730.0,9.09032258064516,,,,,,55.6
Vilniaus m. sav.,2006,10,91,35.6,542525.0,400.0,9.09032258064516,,,,,,55.6
Šalčininkų r. sav.,2006,10,0,46.3,37016.0,1493.0,9.09032258064516,,,,,,55.6
Širvintų r. sav.,2006,10,1,30.6,19239.0,905.0,9.787096774193548,,,,,,41.2
Švenčionių r. sav.,2006,10,0,55.9,30690.0,1691.0,8.883870967741935,,,,,,79.9
Ukmergės r. sav.,2006,10,2,31.4,45142.0,1395.0,9.787096774193548,,,,,,41.2
Vilniaus r. sav.,2006,10,6,39.6,93324.0,2129.0,9.09032258064516,,,,,,55.6
Trakų r. sav.,2006,10,7,47.7,36328.0,1207.0,9.09032258064516,,,,,,55.6
Alytaus apskritis,2006,11,4,49.1,175813.0,5418.0,3.8699999999999997,,,,,,41.5
Alytaus m. sav.,2006,11,3,31.8,67443.0,39.0,3.8699999999999997,,,,,,41.5
Druskininkų sav.,2006,11,0,69.2,23865.0,453.0,4.173333333333334,,,,,,41.0
Alytaus r. sav.,2006,11,1,24.7,30786.0,1403.0,3.8699999999999997,,,,,,41.5
Lazdijų r. sav.,2006,11,0,34.9,24977.0,1306.0,4.173333333333334,,,,,,41.0
Varėnos r. sav.,2006,11,0,69.1,28742.0,2216.0,3.8699999999999997,,,,,,41.5
Kauno apskritis,2006,11,63,29.6,658100.0,8087.0,4.413333333333333,,,,,,50.1
Kauno m. sav.,2006,11,42,16.9,348506.0,157.0,4.413333333333333,,,,,,50.1
Jonavos r. sav.,2006,11,2,41.9,50373.0,944.0,4.473333333333333,,,,,,52.4
Kaišiadorių r. sav.,2006,11,1,31.5,36217.0,1087.0,4.413333333333333,,,,,,50.1
Kauno r. sav.,2006,11,12,32.7,83091.0,1496.0,4.413333333333333,,,,,,50.1
Kėdainių r. sav.,2006,11,0,25.6,60352.0,1677.0,4.63,,,,,,46.4
Prienų r. sav.,2006,11,1,27.6,33060.0,1033.0,4.413333333333333,,,,,,50.1
Raseinių r. sav.,2006,11,5,23.3,41530.0,1573.0,4.156666666666667,,,,,,70.1
Klaipėdos apskritis,2006,11,11,26.5,364486.0,5222.0,6.376666666666667,,,,,,120.0
Klaipėdos m. sav.,2006,11,7,20.6,178380.0,98.0,6.376666666666667,,,,,,120.0
Palangos m. sav.,2006,11,1,39.9,16704.0,79.0,6.376666666666667,,,,,,120.0
Klaipėdos r. sav.,2006,11,0,26.0,48488.0,1323.0,6.376666666666667,,,,,,120.0
Kretingos r. sav.,2006,11,0,34.6,44423.0,989.0,6.376666666666667,,,,,,120.0
Skuodo r. sav.,2006,11,0,19.8,23427.0,911.0,4.736666666666666,,,,,,79.8
Šilutės r. sav.,2006,11,3,22.3,50834.0,1682.0,5.496666666666667,,,,,,105.1
Marijampolės apskritis,2006,11,10,21.7,177439.0,4465.0,4.9399999999999995,,,,,,36.199999999999996
Marijampolės r. sav.,2006,11,5,,,,4.9399999999999995,,,,,,36.199999999999996
Šakių r. sav.,2006,11,1,22.9,36073.0,1454.0,4.9399999999999995,,,,,,36.199999999999996
Vilkaviškio r. sav.,2006,11,4,10.6,47112.0,1262.0,4.9399999999999995,,,,,,36.199999999999996
Panevėžio apskritis,2006,11,59,27.4,278262.0,7878.0,3.8766666666666665,,,,,,97.2
Panevėžio m. sav.,2006,11,30,0.6,109901.0,50.0,4.4,,,,,,62.8
Biržų r. sav.,2006,11,1,26.3,32515.0,1476.0,3.8766666666666665,,,,,,97.2
Kupiškio r. sav.,2006,11,10,28.1,22920.0,1080.0,4.4,,,,,,62.8
Panevėžio r. sav.,2006,11,8,34.1,41930.0,2177.0,4.4,,,,,,62.8
Pasvalio r. sav.,2006,11,2,16.6,31898.0,1289.0,3.8766666666666665,,,,,,97.2
Rokiškio r. sav.,2006,11,8,28.0,39098.0,1806.0,4.11,,,,,,61.2
Šiaulių apskritis,2006,11,36,27.3,341761.0,8537.0,4.533333333333333,,,,,,68.8
Šiaulių m. sav.,2006,11,14,8.6,122236.0,82.0,4.533333333333333,,,,,,68.8
Akmenės r. sav.,2006,11,4,32.5,27328.0,844.0,4.736666666666666,,,,,,79.8
Joniškio r. sav.,2006,11,2,20.2,29746.0,1152.0,4.533333333333333,,,,,,68.8
Kelmės r. sav.,2006,11,1,30.2,37383.0,1705.0,4.156666666666667,,,,,,70.1
Radviliškio r. sav.,2006,11,2,25.3,48474.0,1634.0,4.533333333333333,,,,,,68.8
Šiaulių r. sav.,2006,11,10,34.7,49342.0,1806.0,4.533333333333333,,,,,,68.8
Tauragės apskritis,2006,11,8,33.0,124020.0,4408.0,4.156666666666667,,,,,,93.1
Jurbarko r. sav.,2006,11,0,38.2,34429.0,1506.0,4.156666666666667,,,,,,70.1
Šilalės r. sav.,2006,11,0,28.4,29586.0,1188.0,4.156666666666667,,,,,,93.1
Tauragės r. sav.,2006,11,8,38.4,48911.0,1179.0,4.156666666666667,,,,,,93.1
Telšių apskritis,2006,11,21,36.1,167888.0,4349.0,4.736666666666666,,,,,,79.8
Mažeikių r. sav.,2006,11,12,29.4,63564.0,1220.0,4.736666666666666,,,,,,79.8
Plungės r. sav.,2006,11,0,35.9,41588.0,1105.0,4.736666666666666,,,,,,79.8
Telšių r. sav.,2006,11,9,34.7,52882.0,1439.0,4.736666666666666,,,,,,79.8
Utenos apskritis,2006,11,16,32.8,170829.0,7191.0,4.11,,,,,,61.2
Visagino sav.,2006,11,0,56.0,26421.0,58.0,3.413333333333333,,,,,,41.9
Anykščių r. sav.,2006,11,3,30.6,32275.0,1764.0,4.11,,,,,,61.2
Ignalinos r. sav.,2006,11,0,35.5,20893.0,1441.0,3.413333333333333,,,,,,41.9
Molėtų r. sav.,2006,11,0,28.5,23128.0,1367.0,4.11,,,,,,61.2
Utenos r. sav.,2006,11,12,31.8,47296.0,1230.0,4.11,,,,,,61.2
Zarasų r. sav.,2006,11,1,37.2,20816.0,1331.0,3.413333333333333,,,,,,41.9
Vilniaus apskritis,2006,11,85,42.0,831237.0,9730.0,3.5433333333333334,,,,,,43.5
Vilniaus m. sav.,2006,11,65,35.6,542525.0,400.0,3.5433333333333334,,,,,,43.5
Šalčininkų r. sav.,2006,11,0,46.3,37016.0,1493.0,3.5433333333333334,,,,,,43.5
Širvintų r. sav.,2006,11,5,30.6,19239.0,905.0,4.473333333333333,,,,,,52.4
Švenčionių r. sav.,2006,11,3,55.9,30690.0,1691.0,3.413333333333333,,,,,,41.9
Ukmergės r. sav.,2006,11,12,31.4,45142.0,1395.0,4.473333333333333,,,,,,52.4
Vilniaus r. sav.,2006,11,1,39.6,93324.0,2129.0,3.5433333333333334,,,,,,43.5
Trakų r. sav.,2006,11,6,47.7,36328.0,1207.0,3.5433333333333334,,,,,,43.5
Alytaus apskritis,2006,12,0,49.1,175813.0,5418.0,3.767741935483871,,,,,,36.5
Alytaus m. sav.,2006,12,0,31.8,67443.0,39.0,3.767741935483871,,,,,,36.5
Druskininkų sav.,2006,12,0,69.2,23865.0,453.0,3.8774193548387097,,,,,,33.8
Alytaus r. sav.,2006,12,0,24.7,30786.0,1403.0,3.767741935483871,,,,,,36.5
Lazdijų r. sav.,2006,12,0,34.9,24977.0,1306.0,3.8774193548387097,,,,,,33.8
Varėnos r. sav.,2006,12,0,69.1,28742.0,2216.0,3.767741935483871,,,,,,36.5
Kauno apskritis,2006,12,27,29.6,658100.0,8087.0,4.048387096774194,,,,,,42.599999999999994
Kauno m. sav.,2006,12,22,16.9,348506.0,157.0,4.048387096774194,,,,,,42.599999999999994
Jonavos r. sav.,2006,12,2,41.9,50373.0,944.0,4.04516129032258,,,,,,42.6
Kaišiadorių r. sav.,2006,12,0,31.5,36217.0,1087.0,4.048387096774194,,,,,,42.599999999999994
Kauno r. sav.,2006,12,3,32.7,83091.0,1496.0,4.048387096774194,,,,,,42.599999999999994
Kėdainių r. sav.,2006,12,0,25.6,60352.0,1677.0,4.22258064516129,,,,,,34.8
Prienų r. sav.,2006,12,0,27.6,33060.0,1033.0,4.048387096774194,,,,,,42.599999999999994
Raseinių r. sav.,2006,12,0,23.3,41530.0,1573.0,3.7451612903225806,,,,,,57.7
Klaipėdos apskritis,2006,12,9,26.5,364486.0,5222.0,6.703225806451614,,,,,,67.3
Klaipėdos m. sav.,2006,12,6,20.6,178380.0,98.0,6.703225806451614,,,,,,67.3
Palangos m. sav.,2006,12,2,39.9,16704.0,79.0,6.703225806451614,,,,,,67.3
Klaipėdos r. sav.,2006,12,1,26.0,48488.0,1323.0,6.703225806451614,,,,,,67.3
Kretingos r. sav.,2006,12,0,34.6,44423.0,989.0,6.703225806451614,,,,,,67.3
Skuodo r. sav.,2006,12,0,19.8,23427.0,911.0,4.509677419354839,,,,,,89.1
Šilutės r. sav.,2006,12,0,22.3,50834.0,1682.0,5.151612903225806,,,,,,77.8
Marijampolės apskritis,2006,12,10,21.7,177439.0,4465.0,4.622580645161291,,,,,,44.4
Marijampolės r. sav.,2006,12,5,,,,4.622580645161291,,,,,,44.4
Šakių r. sav.,2006,12,1,22.9,36073.0,1454.0,4.622580645161291,,,,,,44.4
Vilkaviškio r. sav.,2006,12,4,10.6,47112.0,1262.0,4.622580645161291,,,,,,44.4
Panevėžio apskritis,2006,12,24,27.4,278262.0,7878.0,3.9709677419354836,,,,,,56.6
Panevėžio m. sav.,2006,12,11,0.6,109901.0,50.0,4.180645161290323,,,,,,30.3
Biržų r. sav.,2006,12,3,26.3,32515.0,1476.0,3.9709677419354836,,,,,,56.6
Kupiškio r. sav.,2006,12,3,28.1,22920.0,1080.0,4.180645161290323,,,,,,30.3
Panevėžio r. sav.,2006,12,6,34.1,41930.0,2177.0,4.180645161290323,,,,,,30.3
Pasvalio r. sav.,2006,12,0,16.6,31898.0,1289.0,3.9709677419354836,,,,,,56.6
Rokiškio r. sav.,2006,12,1,28.0,39098.0,1806.0,3.6774193548387095,,,,,,38.6
Šiaulių apskritis,2006,12,24,27.3,341761.0,8537.0,4.206451612903226,,,,,,39.9
Šiaulių m. sav.,2006,12,11,8.6,122236.0,82.0,4.206451612903226,,,,,,39.9
Akmenės r. sav.,2006,12,1,32.5,27328.0,844.0,4.509677419354839,,,,,,89.1
Joniškio r. sav.,2006,12,1,20.2,29746.0,1152.0,4.206451612903226,,,,,,39.9
Kelmės r. sav.,2006,12,6,30.2,37383.0,1705.0,3.7451612903225806,,,,,,57.7
Radviliškio r. sav.,2006,12,1,25.3,48474.0,1634.0,4.206451612903226,,,,,,39.9
Šiaulių r. sav.,2006,12,3,34.7,49342.0,1806.0,4.206451612903226,,,,,,39.9
Tauragės apskritis,2006,12,10,33.0,124020.0,4408.0,3.870967741935484,,,,,,89.3
Jurbarko r. sav.,2006,12,0,38.2,34429.0,1506.0,3.7451612903225806,,,,,,57.7
Šilalės r. sav.,2006,12,0,28.4,29586.0,1188.0,3.870967741935484,,,,,,89.3
Tauragės r. sav.,2006,12,10,38.4,48911.0,1179.0,3.870967741935484,,,,,,89.3
Telšių apskritis,2006,12,28,36.1,167888.0,4349.0,4.509677419354839,,,,,,89.1
Mažeikių r. sav.,2006,12,5,29.4,63564.0,1220.0,4.509677419354839,,,,,,89.1
Plungės r. sav.,2006,12,17,35.9,41588.0,1105.0,4.509677419354839,,,,,,89.1
Telšių r. sav.,2006,12,6,34.7,52882.0,1439.0,4.509677419354839,,,,,,89.1
Utenos apskritis,2006,12,7,32.8,170829.0,7191.0,3.6774193548387095,,,,,,38.6
Visagino sav.,2006,12,3,56.0,26421.0,58.0,3.2419354838709675,,,,,,21.8
Anykščių r. sav.,2006,12,1,30.6,32275.0,1764.0,3.6774193548387095,,,,,,38.6
Ignalinos r. sav.,2006,12,0,35.5,20893.0,1441.0,3.2419354838709675,,,,,,21.8
Molėtų r. sav.,2006,12,2,28.5,23128.0,1367.0,3.6774193548387095,,,,,,38.6
Utenos r. sav.,2006,12,0,31.8,47296.0,1230.0,3.6774193548387095,,,,,,38.6
Zarasų r. sav.,2006,12,1,37.2,20816.0,1331.0,3.2419354838709675,,,,,,21.8
Vilniaus apskritis,2006,12,70,42.0,831237.0,9730.0,3.2903225806451615,,,,,,36.4
Vilniaus m. sav.,2006,12,65,35.6,542525.0,400.0,3.2903225806451615,,,,,,36.4
Šalčininkų r. sav.,2006,12,0,46.3,37016.0,1493.0,3.2903225806451615,,,,,,36.4
